site,dist,site_name,start,end,lat,lon,source,state,height,bar_ht,wmo,location,path,loc_lat,loc_lon,reqs,resps,request_time,current_temp,current_temp_time,station_id,approx_distance
059140,59,DORRIGO (OLD CORAMBA RD),1996,..,-30.3444,152.7187,GPS,NSW,746.0,..,94789,"Dorrigo, NSW ",/places/nsw/dorrigo/,-30.344,152.719,,,2025-03-24T20:08:13Z,20.5,6:40am,95729,39.3
059151,59,COFFS HARBOUR AIRPORT,2013,..,-30.3189,153.1162,GPS,NSW,3.5,4.0,95729,"Coffs Harbour, NSW ",/places/nsw/coffs-harbour/,-30.319,153.116,,,2025-03-24T20:08:13Z,20.5,6:40am,95729,2.3
060013,60,FORSTER - TUNCURRY MARINE RESCUE,1896,..,-32.1756,152.5089,MAP 1:25 000,NSW,4.0,..,95778,"Forster, NSW ",/places/nsw/forster/,-32.176,152.509,,,2025-03-24T20:08:13Z,20.4,6:40am,95784,34.6
060030,60,TAREE (PATANGA CL),1881,..,-31.8908,152.4709,GPS,NSW,14.0,..,94784,"Unnamed location, NSW ",/places/nsw/MYQN/?location=Unnamed location,-31.891,152.471,,,2025-03-24T20:08:13Z,20.4,6:40am,95784,4.1
060085,60,YARRAS (MOUNT SEAVIEW),1949,..,-31.3865,152.2482,GPS,NSW,155.0,..,94783,"Mount Seaview, NSW ",/places/nsw/MYV0/?location=Mount Seaview,-31.387,152.248,,,2025-03-24T20:08:13Z,20.5,6:40am,94799,60.3
060141,60,TAREE AIRPORT AWS,1997,..,-31.8895,152.5120,GPS,NSW,8.0,9.0,95784,"Taree, NSW ",/places/nsw/taree/,-31.890,152.512,,,2025-03-24T20:08:13Z,20.4,6:40am,95784,NA
060168,60,PORT MACQUARIE AIRPORT AWS,2020,..,-31.4343,152.8662,GPS,NSW,4.5,5.1,94799,"Port Macquarie, NSW ",/places/nsw/port-macquarie/,-31.434,152.866,,,2025-03-24T20:08:13Z,20.5,6:40am,94799,2.7
061055,61,NEWCASTLE NOBBYS SIGNAL STATION AWS,1862,..,-32.9184,151.7985,GPS,NSW,33.0,..,94774,"Newcastle, NSW ",/places/nsw/newcastle/,-32.918,151.798,,,2025-03-24T20:08:13Z,21.8,6:40am,94774,2.5
061078,61,WILLIAMTOWN RAAF,1942,..,-32.7939,151.8364,GPS,NSW,7.5,7.9,94776,"Williamtown, NSW ",/places/nsw/williamtown/,-32.794,151.836,,,2025-03-24T20:08:13Z,20.3,6:40am,94776,2.2
061250,61,PATERSON (TOCAL AWS),1967,..,-32.6296,151.5919,GPS,NSW,30.0,..,94775,"Mindaribba, NSW ",/places/nsw/mindaribba/,-32.630,151.592,,,2025-03-24T20:08:13Z,20.5,6:40am,94775,2.7
061260,61,CESSNOCK AIRPORT AWS,1968,..,-32.7914,151.3369,.....,NSW,66.5,67.2,95771,"Cessnock, NSW ",/places/nsw/cessnock/,-32.791,151.337,,,2025-03-24T20:08:13Z,18.9,6:50am,94650,17.8
061281,61,WILLIAMTOWN (NEWCASTLE RADAR),2003,..,-32.7298,152.0254,GPS,NSW,59.6,..,99087,"Anna Bay, NSW ",/places/nsw/MVUM/?location=Anna Bay,-32.730,152.025,,,2025-03-24T20:08:13Z,20.3,6:50am,94776,20.8
061287,61,MERRIWA (ROSCOMMON),1969,..,-32.1852,150.1737,GPS,NSW,375.0,375.5,95754,"Merriwa, NSW ",/places/nsw/MWK2/?location=Merriwa,-32.185,150.174,,,2025-03-24T20:08:13Z,19.6,6:50am,95754,3.2
061288,61,LOSTOCK DAM,1969,..,-32.3322,151.4595,GPS,NSW,200.0,..,95772,"Lostock, NSW ",/places/nsw/MY1V/?location=Lostock,-32.332,151.459,,,2025-03-24T20:08:13Z,20.5,6:50am,94775,33.6
061363,61,SCONE AIRPORT AWS,1988,..,-32.0335,150.8264,GPS,NSW,221.4,221.9,95758,"Scone, NSW ",/places/nsw/scone/,-32.033,150.826,,,2025-03-24T20:08:13Z,19.1,6:50am,95758,NA
061366,61,NORAH HEAD AWS,1989,..,-33.2814,151.5766,GPS,NSW,18.8,19.6,95770,"Norah Head, NSW ",/places/nsw/norah-head/,-33.281,151.577,,,2025-03-24T20:08:13Z,21.4,6:50am,95770,2.1
061375,61,MANGROVE MOUNTAIN AWS,1994,..,-33.2894,151.2107,GPS,NSW,305.0,..,95774,"Mangrove Mountain, NSW ",/places/nsw/mangrove-mountain/,-33.289,151.211,,,2025-03-24T20:08:13Z,18.2,6:50am,95774,1.4
061392,61,MURRURUNDI GAP AWS,2003,..,-31.7416,150.7937,GPS,NSW,729.4,730.0,95747,"Murrurundi, NSW ",/places/nsw/MWX1/?location=Murrurundi,-31.742,150.794,,,2025-03-24T20:08:13Z,16.6,6:50am,95747,1.1
061412,61,COORANBONG (LAKE MACQUARIE AWS),2008,..,-33.0887,151.4636,GPS,NSW,6.0,6.5,95767,"Cooranbong, NSW ",/places/nsw/cooranbong/,-33.089,151.464,,,2025-03-24T20:08:13Z,18.8,6:50am,95767,1.4
061425,61,GOSFORD AWS,2013,..,-33.4351,151.3614,GPS,NSW,7.0,..,94782,"Green Point, NSW ",/places/nsw/green-point-2251/,-33.435,151.361,,,2025-03-24T20:08:13Z,19.5,6:50am,94782,2.8
061428,61,MAITLAND AIRPORT AWS,2016,..,-32.7023,151.4881,GPS,NSW,27.5,28.3,94650,"Rutherford, NSW ",/places/nsw/rutherford/,-32.702,151.488,,,2025-03-24T20:08:13Z,18.9,6:50am,94650,2.6
061430,61,SINGLETON DEFENCE AWS,2017,..,-32.6976,151.1564,GPS,NSW,125.0,..,99738,"Singleton Military Area, NSW ",/places/nsw/singleton-military-area/,-32.698,151.156,,,2025-03-24T20:08:13Z,20.2,6:50am,99738,0.3
061431,61,MURRURUNDI (HAYDON STREET),2016,..,-31.7678,150.8418,GPS,NSW,467.0,..,94758,"Murrurundi, NSW ",/places/nsw/murrurundi/,-31.768,150.842,,,2025-03-24T20:08:13Z,16.6,6:50am,95747,6.4
061435,61,WILLIAMTOWN RAAF (AUTO EVAP),2024,..,-32.7939,151.8364,GPS,NSW,7.5,7.9,99351,"Williamtown, NSW ",/places/nsw/williamtown/,-32.794,151.836,,,2025-03-24T20:08:13Z,20.3,6:40am,94776,2.2
062013,62,GULGONG POST OFFICE,1881,..,-32.3634,149.5329,GPS,NSW,475.0,..,94732,"Gulgong, NSW ",/places/nsw/gulgong/,-32.363,149.533,,,2025-03-24T20:08:13Z,18.3,6:50am,94727,24.5
062100,62,NULLO MOUNTAIN AWS,1988,..,-32.7244,150.2290,GPS,NSW,1130.0,..,94754,"Nullo Mountain, NSW ",/places/nsw/MTUW/?location=Nullo Mountain,-32.724,150.229,,,2025-03-24T20:08:13Z,14.4,6:50am,94754,3.6
062101,62,MUDGEE AIRPORT AWS,1988,..,-32.5628,149.6149,GPS,NSW,471.0,471.5,94727,"Mudgee, NSW ",/places/nsw/mudgee/,-32.563,149.615,,,2025-03-24T20:08:13Z,18.3,6:50am,94727,1.6
063005,63,BATHURST AGRICULTURAL STATION,1908,..,-33.4288,149.5559,GPS,NSW,713.0,..,94730,"Bathurst, NSW ",/places/nsw/bathurst/,-33.429,149.556,,,2025-03-24T20:08:13Z,16.2,6:50am,94729,10.7
063039,63,KATOOMBA (FARNELLS RD),1885,..,-33.7139,150.2953,GPS,NSW,1017.0,..,94744,"Katoomba, NSW ",/places/nsw/katoomba/,-33.714,150.295,,,2025-03-24T20:08:13Z,14.7,6:50am,94743,10.2
063226,63,LITHGOW (COOERWULL),1878,..,-33.4769,150.1303,GPS,NSW,900.0,..,94741,"Lithgow, NSW ",/places/nsw/lithgow/,-33.477,150.130,,,2025-03-24T20:08:13Z,15.9,6:50am,95686,7.3
063254,63,ORANGE AGRICULTURAL INSTITUTE,1966,..,-33.3211,149.0828,GPS,NSW,922.0,..,95725,"Unnamed location, NSW ",/places/nsw/MMXF/?location=Unnamed location,-33.321,149.083,,,2025-03-24T20:08:13Z,NA,6:50am,95726,9.9
063291,63,BATHURST AIRPORT AWS,1988,..,-33.4119,149.6540,GPS,NSW,744.5,745.0,94729,"Glanmire, NSW ",/places/nsw/MTD2/?location=Glanmire,-33.412,149.654,,,2025-03-24T20:08:13Z,16.2,6:50am,94729,1.8
063292,63,MOUNT BOYCE AWS,1989,..,-33.6185,150.2741,GPS,NSW,1080.0,..,94743,"Blue Mountains National Park, NSW ",/places/nsw/MTKU/?location=Blue Mountains National Park,-33.618,150.274,,,2025-03-24T20:08:13Z,14.7,6:50am,94743,2.3
063303,63,ORANGE AIRPORT AWS,1996,..,-33.3768,149.1263,GPS,NSW,944.7,945.3,95726,"Orange, NSW ",/places/nsw/orange/,-33.377,149.126,,,2025-03-24T20:08:13Z,15.4,12:40am,95726,2.6
063308,63,MARRANGAROO (DEFENCE),2017,..,-33.4346,150.1350,GPS,NSW,955.0,..,95686,"Marrangaroo, NSW ",/places/nsw/marrangaroo/,-33.435,150.135,,,2025-03-24T20:08:13Z,15.9,6:50am,95686,1.9
064008,64,COONABARABRAN (SHOWGROUNDS),1879,..,-31.2786,149.2786,GPS,NSW,520.0,..,94728,"Coonabarabran, NSW ",/places/nsw/MWBD/?location=Coonabarabran,-31.279,149.279,,,2025-03-24T20:08:13Z,17.6,6:50am,95728,4.1
064009,64,DUNEDOO POST OFFICE,1912,..,-32.0165,149.3956,GPS,NSW,388.0,..,95727,"Dunedoo, NSW ",/places/nsw/dunedoo/,-32.017,149.396,,,2025-03-24T20:08:13Z,18.3,6:50am,94727,66.7
064017,64,COONABARABRAN AIRPORT AWS,2001,..,-31.3330,149.2699,Unknown,NSW,645.0,645.6,95728,"Tannabar, NSW ",/places/nsw/MWB9/?location=Tannabar,-31.333,149.270,,,2025-03-24T20:08:13Z,17.6,6:50am,95728,2.6
065034,65,WELLINGTON (D&J RURAL),1881,..,-32.5635,148.9503,GPS,NSW,305.0,..,94723,"Wellington, NSW ",/places/nsw/wellington/,-32.563,148.950,,,2025-03-24T20:08:13Z,21.1,6:50am,95719,50.9
065068,65,PARKES AIRPORT AWS,1941,..,-33.1281,148.2428,GPS,NSW,323.3,324.0,95717,"Unnamed location, NSW ",/places/nsw/MMSM/?location=Unnamed location,-33.128,148.243,,,2025-03-24T20:08:13Z,19.3,6:50am,95717,2.5
065070,65,DUBBO AIRPORT AWS,1946,..,-32.2206,148.5753,GPS,NSW,284.0,285.0,95719,"Dubbo, NSW ",/places/nsw/dubbo/,-32.221,148.575,,,2025-03-24T20:08:13Z,21.1,6:50am,95719,2.9
065103,65,FORBES AIRPORT AWS,1995,..,-33.3627,147.9205,GPS,NSW,230.4,231.0,94715,"Forbes, NSW ",/places/nsw/MME1/?location=Forbes,-33.363,147.921,,,2025-03-24T20:08:13Z,19.9,6:50am,94715,2.2
065111,65,COWRA AIRPORT AWS,2004,..,-33.8382,148.6540,GPS,NSW,300.4,301.0,95721,"Cowra, NSW ",/places/nsw/cowra/,-33.838,148.654,,,2025-03-24T20:08:13Z,17.7,6:50am,95721,1.3
066016,66,SYDNEY (KURNELL RADAR),1999,..,-34.0148,151.2263,SURVEY,NSW,39.0,..,99090,"Botany Bay, NSW ",/places/nsw/MV0U/?location=Botany Bay,-34.015,151.226,,,2025-03-24T20:08:13Z,21.9,6:50am,94767,7.3
066022,66,FORT DENISON,1989,..,-33.8551,151.2254,DEM 3 Sec SRTM,NSW,5.0,..,94769,"Sydney, NSW ",/places/nsw/sydney/,-33.855,151.225,,,2025-03-24T20:08:13Z,20.7,6:40am,94768,1.6
066037,66,SYDNEY AIRPORT AMO,1929,..,-33.9465,151.1731,SURVEY,NSW,6.0,5.0,94767,"Mascot, NSW ",/places/nsw/MV0T/?location=Mascot,-33.947,151.173,,,2025-03-24T20:08:13Z,21.9,6:50am,94767,1.4
066043,66,KURNELL AWS,2000,..,-34.0039,151.2111,GPS,NSW,4.0,..,95756,"Botany Bay, NSW ",/places/nsw/MV0U/?location=Botany Bay,-34.004,151.211,,,2025-03-24T20:08:13Z,21.9,6:50am,94767,7.3
066051,66,LITTLE BAY (THE COAST GOLF CLUB),1925,..,-33.9829,151.2502,GPS,NSW,22.0,..,94780,"Little Bay, NSW ",/places/nsw/MV1H/?location=Little Bay,-33.983,151.250,,,2025-03-24T20:08:13Z,21.9,6:50am,94767,11.3
066059,66,TERREY HILLS AWS,2004,..,-33.6908,151.2253,GPS,NSW,199.0,..,94759,"Terrey Hills, NSW ",/places/nsw/terrey-hills/,-33.691,151.225,,,2025-03-24T20:08:13Z,19.8,6:50am,94759,1.2
066124,66,PARRAMATTA NORTH (MASONS DRIVE),1965,..,-33.7917,151.0181,GPS,NSW,55.0,..,94764,"Parramatta, NSW ",/places/nsw/parramatta/,-33.792,151.018,,,2025-03-24T20:08:13Z,NA,6:40am,95765,4.8
066137,66,BANKSTOWN AIRPORT AWS,1968,..,-33.9176,150.9837,GPS,NSW,7.2,7.7,94765,"Chipping Norton, NSW ",/places/nsw/chipping-norton/,-33.918,150.984,,,2025-03-24T20:08:13Z,19.7,6:50am,94765,NA
066161,66,HOLSWORTHY AERODROME AWS,2012,..,-33.9925,150.9489,GPS,NSW,68.2,68.8,95761,"Holsworthy, NSW ",/places/nsw/MTPS/?location=Holsworthy,-33.992,150.949,,,2025-03-24T20:08:14Z,20.2,6:50am,95761,2.8
066172,66,SYDNEY AIRPORT WIND PROFILER,1976,..,-33.9631,151.1854,.....,NSW,3.0,3.0,95759,"Mascot, NSW ",/places/nsw/MV0T/?location=Mascot,-33.963,151.185,,,2025-03-24T20:08:14Z,21.9,6:50am,94767,1.4
066193,66,MARSFIELD (MACQUARIE UNIVERSITY NO:2),1994,..,-33.7654,151.1176,GPS,NSW,51.0,..,95769,"Pennant Hills, NSW ",/places/nsw/pennant-hills/,-33.765,151.118,,,2025-03-24T20:08:14Z,NA,6:50am,95765,9.6
066194,66,CANTERBURY RACECOURSE AWS,1995,..,-33.9057,151.1134,GPS,NSW,3.0,..,94766,"Canterbury, NSW ",/places/nsw/canterbury/,-33.906,151.113,,,2025-03-24T20:08:14Z,18.6,6:50am,94766,1.5
066196,66,SYDNEY HARBOUR (WEDDING CAKE WEST),1996,..,-33.8405,151.2643,GPS,NSW,6.0,..,95766,"Vaucluse, NSW ",/places/nsw/vaucluse/,-33.840,151.264,,,2025-03-24T20:08:14Z,23.6,6:50am,95766,1.6
066197,66,MANLY (NORTH HEAD),1997,..,-33.8152,151.2986,GPS,NSW,90.0,..,95768,"Manly, NSW ",/places/nsw/manly/,-33.815,151.299,,,2025-03-24T20:08:14Z,23.6,6:40am,95766,4.7
066208,66,WATTAMOLLA AWS,2007,..,-34.1407,151.1185,GPS,NSW,44.0,..,95752,"Royal National Park, NSW ",/places/nsw/MV03/?location=Royal National Park,-34.141,151.119,,,2025-03-24T20:08:14Z,18.8,6:15am,95757,15.3
066210,66,SYDNEY RADAR (TERREY HILLS),2007,..,-33.7008,151.2094,.....,NSW,198.5,..,99096,"Terrey Hills, NSW ",/places/nsw/terrey-hills/,-33.701,151.209,,,2025-03-24T20:08:14Z,19.8,6:50am,94759,1.2
066212,66,SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE),2011,..,-33.8338,151.0718,GPS,NSW,4.0,..,95765,"Concord, NSW ",/places/nsw/concord/,-33.834,151.072,,,2025-03-24T20:08:14Z,NA,6:50am,95765,3.1
066214,66,SYDNEY (OBSERVATORY HILL),2017,..,-33.8593,151.2048,GPS,NSW,43.4,43.9,94768,"Sydney, NSW ",/places/nsw/sydney/,-33.859,151.205,,,2025-03-24T20:08:14Z,20.7,6:40am,94768,1.6
067007,67,SHANES PARK (SHANES  PARK PROFILER),2000,..,-33.7086,150.7906,.....,NSW,25.0,..,94745,"Marsden Park, NSW ",/places/nsw/MTR4/?location=Marsden Park,-33.709,150.791,,,2025-03-24T20:08:14Z,20.8,6:50am,95753,11.3
067019,67,PROSPECT RESERVOIR,1887,..,-33.8193,150.9127,GPS,NSW,61.0,..,94736,"Prospect, NSW ",/places/nsw/prospect/,-33.819,150.913,,,2025-03-24T20:08:14Z,20.6,6:50am,94760,8.1
067105,67,RICHMOND RAAF,1993,..,-33.6004,150.7761,GPS,NSW,19.0,20.0,95753,"Richmond, NSW ",/places/nsw/richmond/,-33.600,150.776,,,2025-03-24T20:08:14Z,20.8,6:50am,95753,2.3
067108,67,BADGERYS CREEK AWS,1995,..,-33.8969,150.7281,GPS,NSW,81.2,82.0,94752,"Badgerys Creek, NSW ",/places/nsw/badgerys-creek/,-33.897,150.728,,,2025-03-24T20:08:14Z,19.9,6:50am,94752,1.2
067113,67,PENRITH LAKES AWS,1995,..,-33.7195,150.6783,GPS,NSW,24.7,..,94763,"Penrith, NSW ",/places/nsw/penrith/,-33.719,150.678,,,2025-03-24T20:08:14Z,21.3,6:50am,94763,2.2
067119,67,HORSLEY PARK EQUESTRIAN CENTRE AWS,1997,..,-33.8510,150.8567,GPS,NSW,100.0,..,94760,"Horsley Park, NSW ",/places/nsw/horsley-park/,-33.851,150.857,,,2025-03-24T20:08:14Z,20.6,6:50am,94760,0.4
068072,68,NOWRA RAN AIR STATION AWS,2000,..,-34.9469,150.5353,GPS,NSW,109.0,105.0,94750,"Nowra, NSW ",/places/nsw/nowra/,-34.947,150.535,,,2025-03-24T20:08:14Z,19.4,6:50am,94750,2.5
068151,68,JERVIS BAY (POINT PERPENDICULAR AWS),2001,..,-35.0936,150.8049,GPS,NSW,85.0,84.1,95940,"Unnamed location, NSW ",/places/nsw/MSRN/?location=Unnamed location,-35.094,150.805,,,2025-03-24T20:08:14Z,19.7,6:50am,95940,0.8
068192,68,CAMDEN AIRPORT AWS,1943,..,-34.0390,150.6890,GPS,NSW,73.9,74.6,94755,"Grasmere, NSW ",/places/nsw/grasmere/,-34.039,150.689,,,2025-03-24T20:08:14Z,20.1,6:50am,94755,1.4
068219,68,WOLLONGONG (APPIN),1982,..,-34.2625,150.8752,GPS,NSW,449.0,..,99086,"Cataract, NSW ",/places/nsw/MSZR/?location=Cataract,-34.263,150.875,,,2025-03-24T20:08:14Z,21.4,6:50am,94749,14.7
068228,68,BELLAMBI AWS,1988,..,-34.3692,150.9291,Unknown,NSW,10.0,..,94749,"Wollongong, NSW ",/places/nsw/wollongong/,-34.369,150.929,,,2025-03-24T20:08:14Z,21.4,6:50am,94749,2.3
068236,68,NOWRA RAN AIR STATION (NORTH ANEMOMETER),2013,..,-34.9369,150.5479,GPS,NSW,115.0,..,99745,"Nowra, NSW ",/places/nsw/nowra/,-34.937,150.548,,,2025-03-24T20:08:14Z,19.4,6:50am,94750,2.5
068239,68,MOSS VALE AWS,2001,..,-34.5253,150.4217,GPS,NSW,678.4,679.0,94746,"Moss Vale, NSW ",/places/nsw/MSV9/?location=Moss Vale,-34.525,150.422,,,2025-03-24T20:08:14Z,NA,6:50am,94746,3.4
068241,68,ALBION PARK (SHELLHARBOUR AIRPORT),1999,..,-34.5639,150.7924,.....,NSW,8.0,8.5,95748,"Albion Park, NSW ",/places/nsw/albion-park/,-34.564,150.792,,,2025-03-24T20:08:14Z,20.5,6:50am,95748,1.7
068242,68,KIAMA (BOMBO HEADLAND),2001,..,-34.6532,150.8609,GPS,NSW,15.5,..,95749,"Kiama, NSW ",/places/nsw/kiama/,-34.653,150.861,,,2025-03-24T20:08:14Z,21.3,6:50am,95749,0.4
068253,68,PORT KEMBLA NTC AWS,1990,..,-34.4734,150.9118,MAP 1:250 000,NSW,0.0,1.3,95745,"Port Kembla, NSW ",/places/nsw/MSZE/?location=Port Kembla,-34.473,150.912,,,2025-03-24T20:08:14Z,21.9,6:48am,95745,2.7
068257,68,CAMPBELLTOWN (MOUNT ANNAN),2006,..,-34.0615,150.7735,GPS,NSW,112.0,..,94757,"Campbelltown, NSW ",/places/nsw/campbelltown/,-34.062,150.774,,,2025-03-24T20:08:14Z,20.2,6:50am,94757,2.8
068258,68,NOWRA RAN AIR STATION (WEST ANEMOMETER),2013,..,-34.9497,150.5296,GPS,NSW,115.0,..,99747,"Yerriyong, NSW ",/places/nsw/MSTC/?location=Yerriyong,-34.950,150.530,,,2025-03-24T20:08:14Z,19.4,6:50am,94750,NA
068259,68,NOWRA RAN AIR STATION (EAST ANEMOMETER),2013,..,-34.9508,150.5444,GPS,NSW,105.0,..,99744,"Nowra, NSW ",/places/nsw/nowra/,-34.951,150.544,,,2025-03-24T20:08:14Z,19.4,6:50am,94750,2.5
068260,68,NOWRA RAN AIR STATION (PTS ANEMOMETER),2013,..,-34.9606,150.5249,GPS,NSW,125.0,..,99746,"Yerriyong, NSW ",/places/nsw/MSTC/?location=Yerriyong,-34.961,150.525,,,2025-03-24T20:08:14Z,19.4,6:50am,94750,NA
068262,68,HIGH RANGE AWS (WANGANDERRY),2014,..,-34.3335,150.2670,GPS,NSW,813.6,814.2,99742,"High Range, NSW ",/places/nsw/MSUV/?location=High Range,-34.334,150.267,,,2025-03-24T20:08:14Z,15.7,6:50am,99742,1.9
068263,68,HOLSWORTHY DEFENCE AWS,2017,..,-34.0810,150.9009,GPS,NSW,165.0,..,95684,"Holsworthy, NSW ",/places/nsw/MTPD/?location=Holsworthy,-34.081,150.901,,,2025-03-24T20:08:14Z,18.8,6:50am,95684,2.7
068264,68,JERVIS BAY NSW (JERVIS BAY AIRFIELD AWS),2018,..,-35.1439,150.6973,Unknown,NSW,57.2,57.7,94751,"Jervis Bay, NSW ",/places/nsw/jervis-bay/,-35.144,150.697,,,2025-03-24T20:08:14Z,19.6,6:50am,94751,1.6
069017,69,MONTAGUE ISLAND LIGHTHOUSE,1949,..,-36.2519,150.2275,GPS,NSW,52.0,53.8,94939,"Unnamed location, NSW ",/places/nsw/MESX/?location=Unnamed location,-36.252,150.227,,,2025-03-24T20:08:14Z,18.8,6:50am,94939,2.1
069018,69,MORUYA HEADS PILOT STATION,1875,..,-35.9093,150.1532,GPS,NSW,17.0,16.8,94937,"Moruya, NSW ",/places/nsw/MEUQ/?location=Moruya,-35.909,150.153,,,2025-03-24T20:08:14Z,18.4,6:49am,95937,0.1
069022,69,NAROOMA (MARINE RESCUE),1910,..,-36.2144,150.1358,GPS,NSW,25.0,..,95935,"Kianga, NSW ",/places/nsw/MEU2/?location=Kianga,-36.214,150.136,,,2025-03-24T20:08:14Z,18.8,6:50am,94939,9.4
069049,69,NERRIGA COMPOSITE,1898,..,-35.1165,150.0847,GPS,NSW,630.0,..,94942,"Nerriga, NSW ",/places/nsw/nerriga/,-35.117,150.085,,,2025-03-24T20:08:14Z,15.5,6:50am,94943,1.2
069128,69,NERRIGA AWS,2013,..,-35.1103,150.0826,GPS,NSW,622.0,625.6,94943,"Nerriga, NSW ",/places/nsw/nerriga/,-35.110,150.083,,,2025-03-24T20:08:14Z,15.5,6:50am,94943,1.2
069132,69,BRAIDWOOD RACECOURSE AWS,1985,..,-35.4253,149.7835,GPS,NSW,665.2,666.0,94927,"Braidwood, NSW ",/places/nsw/braidwood/,-35.425,149.784,,,2025-03-24T20:08:14Z,NA,6:50am,94927,2.8
069134,69,BATEMANS BAY (CATALINA COUNTRY CLUB),1991,..,-35.7234,150.1872,GPS,NSW,11.0,..,94941,"Batemans Bay, NSW ",/places/nsw/batemans-bay/,-35.723,150.187,,,2025-03-24T20:08:14Z,18.4,6:40am,95937,22.9
069137,69,GREEN CAPE AWS,1991,..,-37.2622,150.0504,GPS,NSW,19.4,20.0,94934,"Green Cape, NSW ",/places/nsw/ME5G/?location=Green Cape,-37.262,150.050,,,2025-03-24T20:08:14Z,18.3,6:50am,94934,2.6
069138,69,ULLADULLA AWS,1989,..,-35.3635,150.4828,GPS,NSW,35.7,36.7,94938,"Ulladulla, NSW ",/places/nsw/ulladulla/,-35.364,150.483,,,2025-03-24T20:08:14Z,19.6,6:50am,94938,2.3
069139,69,BEGA AWS,1992,..,-36.6722,149.8191,GPS,NSW,41.0,42.0,95931,"Bega, NSW ",/places/nsw/bega/,-36.672,149.819,,,2025-03-24T20:08:14Z,18.1,6:50am,95931,3.5
069147,69,MERIMBULA AIRPORT AWS,1998,..,-36.9077,149.8989,GPS,NSW,1.5,2.0,95929,"Merimbula, NSW ",/places/nsw/merimbula/,-36.908,149.899,,,2025-03-24T20:08:14Z,17.8,6:50am,95929,1.1
069148,69,MORUYA AIRPORT AWS,1999,..,-35.9004,150.1437,GPS,NSW,4.0,4.6,95937,"Moruya, NSW ",/places/nsw/MEUQ/?location=Moruya,-35.900,150.144,,,2025-03-24T20:08:14Z,18.4,6:49am,95937,0.1
070005,70,BOMBALA (THERRY STREET),1885,..,-36.9113,149.2379,GPS,NSW,705.0,..,94928,"Bombala, NSW ",/places/nsw/bombala/,-36.911,149.238,,,2025-03-24T20:08:14Z,NA,6:50am,94929,11.4
070080,70,TARALGA (COMMUNITY GARDEN),1882,..,-34.4002,149.8174,GPS,NSW,845.0,..,94735,"Taralga, NSW ",/places/nsw/taralga/,-34.400,149.817,,,2025-03-24T20:08:14Z,15.7,6:50am,99742,39.3
070217,70,COOMA AIRPORT AWS,1967,..,-36.2939,148.9725,GPS,NSW,930.0,931.0,94921,"Coolringdon, NSW ",/places/nsw/M7XQ/?location=Coolringdon,-36.294,148.972,,,2025-03-24T20:08:14Z,12.8,6:50am,94921,1.9
070263,70,GOULBURN TAFE,1971,..,-34.7495,149.7034,GPS,NSW,670.0,..,94716,"Goulburn, NSW ",/places/nsw/goulburn/,-34.749,149.703,,,2025-03-24T20:08:14Z,16.6,6:50am,95716,6.5
070278,70,COOMA VISITORS CENTRE,1973,..,-36.2318,149.1243,GPS,NSW,778.0,..,94923,"Cooma, NSW ",/places/nsw/cooma/,-36.232,149.124,,,2025-03-24T20:08:14Z,12.8,6:50am,94921,NA
070328,70,BOMBALA AWS,1988,..,-37.0015,149.2336,GPS,NSW,760.5,761.5,94929,"Rosemeath, NSW ",/places/nsw/ME28/?location=Rosemeath,-37.002,149.234,,,2025-03-24T20:08:14Z,NA,6:50am,94929,1.5
070330,70,GOULBURN AIRPORT AWS,1988,..,-34.8085,149.7311,GPS,NSW,640.0,640.8,95716,"Brisbane Grove, NSW ",/places/nsw/brisbane-grove/,-34.809,149.731,,,2025-03-24T20:08:14Z,16.6,6:50am,95716,NA
070339,70,TUGGERANONG (ISABELLA PLAINS) AWS,1996,..,-35.4184,149.0937,GPS,NSW,586.7,587.5,94925,"Tuggeranong, NSW ",/places/act/tuggeranong/,-35.418,149.094,,,2025-03-24T20:08:14Z,16.1,6:50am,94925,2.9
070341,70,CAPTAINS FLAT (COWANGERONG RADAR),2002,..,-35.6614,149.5122,GPS,NSW,1358.0,..,99089,"Jingera, NSW ",/places/nsw/MS1E/?location=Jingera,-35.661,149.512,,,2025-03-24T20:08:14Z,NA,6:50am,94927,36.5
070349,70,MOUNT GININI AWS,2004,..,-35.5293,148.7721,GPS,NSW,1760.0,..,95925,"Mount Ginini, NSW ",/places/act/mount-ginini/,-35.529,148.772,,,2025-03-24T20:08:14Z,10.4,6:50am,95925,2.3
070351,70,CANBERRA AIRPORT,2008,..,-35.3106,149.1970,GPS,NSW,577.1,577.6,94926,"Canberra, NSW ",/places/act/canberra/,-35.311,149.197,,,2025-03-24T20:08:14Z,14.6,6:50am,94926,1.3
071032,71,THREDBO AWS,1966,..,-36.4917,148.2859,GPS,NSW,1957.0,1957.6,95909,"Thredbo Top Station, NSW ",/places/nsw/thredbo-top-station/,-36.492,148.286,,,2025-03-24T20:08:14Z,11.1,6:50am,95909,1.3
071041,71,THREDBO VILLAGE,1969,..,-36.5031,148.3038,GPS,NSW,1380.0,..,95908,"Thredbo Top Station, NSW ",/places/nsw/thredbo-top-station/,-36.503,148.304,,,2025-03-24T20:08:14Z,11.1,6:50am,95909,1.3
